scenario_id,plan_id,rule_id,year,metric,actual,limit,operator,ok,severity,scope
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2038,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2038,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,STORAGE_OVERFLOW,2039,max_end_of_month_stock_t,48.082528,120.000000,<=,True,hard,monthly
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2039,reserved_A_t_per_year,152.622000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2039,ordered_A_t,152.621600,152.622000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2039,reserved_D_t_per_year,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2039,ordered_D_t,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2039,reserved_X_t_per_year,60.000000,60.000000,<=,True,hard,Source-X
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2039,ordered_X_t,60.000000,60.000000,<=,True,hard,Source-X
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2039,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2039,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,STORAGE_OVERFLOW,2040,max_end_of_month_stock_t,55.479840,120.000000,<=,True,hard,monthly
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2040,reserved_A_t_per_year,190.000000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2040,ordered_A_t,190.000000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2040,reserved_B_t_per_year,32.224000,110.000000,<=,True,hard,Earth-Flex
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2040,ordered_B_t,32.224000,32.224000,<=,True,hard,Earth-Flex
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2040,reserved_D_t_per_year,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2040,ordered_D_t,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2040,reserved_X_t_per_year,60.000000,60.000000,<=,True,hard,Source-X
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2040,ordered_X_t,60.000000,60.000000,<=,True,hard,Source-X
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2040,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2040,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,STORAGE_OVERFLOW,2041,max_end_of_month_stock_t,55.479853,120.000000,<=,True,hard,monthly
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2041,reserved_A_t_per_year,190.000000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2041,ordered_A_t,190.000000,190.000000,<=,True,hard,Earth-Core
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2041,reserved_B_t_per_year,85.466000,110.000000,<=,True,hard,Earth-Flex
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2041,ordered_B_t,85.465600,85.466000,<=,True,hard,Earth-Flex
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2041,reserved_D_t_per_year,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2041,ordered_D_t,120.000000,120.000000,<=,True,hard,Lunar-ISRU
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,CAPACITY_EXCEEDED,2041,reserved_X_t_per_year,60.000000,60.000000,<=,True,hard,Source-X
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,ORDER_EXCEEDS_RESERVATION,2041,ordered_X_t,60.000000,60.000000,<=,True,hard,Source-X
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,LEAD_TIME_VIOLATED,2041,all_deliveries_ordered_within_lead_time,1.000000,1.000000,==,True,hard,
TEAM_2041_SOURCE_X,P3_isru_zbo_ext2041,SOURCE_NOT_AVAILABLE,2041,all_orders_from_available_sources,1.000000,1.000000,==,True,hard,
