scenario_id,plan_id,source_id,name,year,period,available_months,period_fraction,capacity_t_per_year,reserved_capacity_t,reserved_period_t,ordered_t,planned_delivery_t,actual_delivery_t,delivery_share,price_mln_per_t,price_multiplier,payable_volume_t,take_or_pay_idle_t,procurement_mln,reservation_payment_mln
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,A,Earth-Core,2038,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,B,Earth-Flex,2038,year,12,1.000000,110.000000,7.215000,7.215000,7.214300,7.214300,7.214300,1.000000,8.900000,1.000000,7.214300,0.000000,64.207270,1.082250
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,C,Earth-New,2038,year,12,1.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,1.000000,7.100000,1.000000,130.000000,0.000000,923.000000,39.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,D,Lunar-ISRU,2038,year,0,0.000000,120.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,E,Emergency,2038,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,A,Earth-Core,2039,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,B,Earth-Flex,2039,year,12,1.000000,110.000000,95.777000,95.777000,95.777000,95.777000,95.777000,1.000000,8.900000,1.000000,95.777000,0.000000,852.415300,14.366550
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,C,Earth-New,2039,year,12,1.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,1.000000,7.100000,1.000000,130.000000,0.000000,923.000000,39.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,D,Lunar-ISRU,2039,year,0,0.000000,120.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,E,Emergency,2039,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,A,Earth-Core,2040,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,B,Earth-Flex,2040,year,12,1.000000,110.000000,110.000000,110.000000,110.000000,110.000000,110.000000,1.000000,8.900000,1.000000,110.000000,0.000000,979.000000,16.500000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,C,Earth-New,2040,year,12,1.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,1.000000,7.100000,1.000000,130.000000,0.000000,923.000000,39.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,D,Lunar-ISRU,2040,year,0,0.000000,120.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
TEAM_HIGH_DEMAND,P2z_earth_new_zbo_team_high_demand,E,Emergency,2040,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000
